0130/04/2018000200000719           294454,477672141      51103,6716/05/2018000      25551,83  0,00          8030692619893         00000000000000                              0                      
0115/04/2018000200000703           315531,227672141      54761,6216/05/2018000      27380,81  0,00          8030692619893         00000000000000                              0                      
0104/04/2018000200000699           683227,817672141     118576,7316/05/2018000      59288,36  0,00          8030692619893         00000000000000                              0                      
0124/04/2018000900000924            52128,617672141       9047,1116/05/2018000       4523,56  0,00          8030708602937         00000000000000                              0                      
0114/04/2018000900000921            71350,927672141      12383,2216/05/2018000       6191,61  0,00          8030708602937         00000000000000                              0                      
0104/04/2018000900000918            27904,427672141       4842,9216/05/2018000       2421,46  0,00          8030708602937         00000000000000                              0                      
0124/04/2018000300000443           947608,487672141     164460,9816/05/2018000      82230,49  0,00          8030715108980         00000000000000                              0                      
0124/04/2018000300000441           936298,007672141     162498,0016/05/2018000      81249,00  0,00          8030715108980         00000000000000                              0                      
0104/04/2018000300000428          1040333,807672141     180553,8016/05/2018000      90276,90  0,00          8030715108980         00000000000000                              0                      
0127/04/2018000300000593           600395,957672141     104200,9516/05/2018000      52100,48  0,00          8030714496782         00000000000000                              0                      
0117/04/2018000300000586           315121,277672141      54690,4716/05/2018000      27345,23  0,00          8030714496782         00000000000000                              0                      
0108/04/2018000300000579           421406,057672141      73136,5916/05/2018000      36568,29  0,00          8030714496782         00000000000000                              0                      
0130/04/2018000300000632           334158,447672141      57994,4416/05/2018000      28997,22  0,00          8030685615300         00000000000000                              0                      
0120/04/2018000300000625           353941,827672141      61427,9216/05/2018000      30713,96  0,00          8030685615300         00000000000000                              0                      
0108/04/2018000300000619           200382,417672141      34777,1116/05/2018000      17388,56  0,00          8030685615300         00000000000000                              0                      
0127/04/2018000300000636           368987,087672141      64039,0816/05/2018000      32019,54  0,00          8030709089257         00000000000000                              0                      
0115/04/2018000300000628           250872,937672141      43539,9316/05/2018000      21769,97  0,00          8030709089257         00000000000000                              0                      
0120/04/2018000300000603           298240,567672141      51760,7616/05/2018000      25880,38  0,00          8030710570775         00000000000000                              0                      
0111/04/2018000300000595           321553,397672141      55806,7916/05/2018000      27903,39  0,00          8030710570775         00000000000000                              0                      
0103/04/2018000300000591           389753,837672141      67643,2316/05/2018000      33821,61  0,00          8030710570775         00000000000000                              0                      
0113/04/2018000300000346             4812,427672141        835,2116/05/2018000        835,21  0,00          8020223416145         00000000000000                              0                      
0106/04/2018000300000345             3943,957672141        684,4916/05/2018000        684,49  0,00          8020223416145         00000000000000                              0                      
0102/04/2018000300000343            20213,127672141       3508,0616/05/2018000       3508,06  0,00          8020223416145         00000000000000                              0                      
0102/04/2018000200001912            31460,007672141       5460,0016/05/2018000       4368,00  0,00          8020160128233         00000000000000                              0                      
0125/04/2018000200000163           399699,307672141      69369,3016/05/2018000      34684,65  0,00          8030711468222         00000000000000                              0                      
0125/04/2018000200000162           359578,127672141      62406,1216/05/2018000      31203,06  0,00          8030711468222         00000000000000                              0                      
0119/04/2018000200000160            74124,607672141      12864,6016/05/2018000       6432,30  0,00          8030711468222         00000000000000                              0                      
0119/04/2018000200000159           359860,057672141      62455,0516/05/2018000      31227,53  0,00          8030711468222         00000000000000                              0                      
0119/04/2018000200000158           207127,807672141      35947,8016/05/2018000      17973,90  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000157            94186,407672141      16346,4016/05/2018000       8173,20  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000156           193406,407672141      33566,4016/05/2018000      16783,20  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000155           167270,407672141      29030,4016/05/2018000      14515,20  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000154           258223,687672141      44815,6816/05/2018000      22407,84  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000153           202118,407672141      35078,4016/05/2018000      17539,20  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000152           185739,847672141      32235,8416/05/2018000      16117,92  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000151           195284,327672141      33892,3216/05/2018000      16946,16  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000150           431352,907672141      74862,9016/05/2018000      37431,45  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000149           310292,407672141      53852,4016/05/2018000      26926,20  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000148           212732,527672141      36920,5216/05/2018000      18460,26  0,00          8030711468222         00000000000000                              0                      
0117/04/2018000200000147           196437,457672141      34092,4516/05/2018000      17046,23  0,00          8030711468222         00000000000000                              0                      
0109/04/2018000200000144           223525,727672141      38793,7216/05/2018000      19396,86  0,00          8030711468222         00000000000000                              0                      
0109/04/2018000200000143           243300,757672141      42225,7516/05/2018000      21112,88  0,00          8030711468222         00000000000000                              0                      
0109/04/2018000200000142           159296,507672141      27646,5016/05/2018000      13823,25  0,00          8030711468222         00000000000000                              0                      
0109/04/2018000200000141           271446,567672141      47110,5616/05/2018000      23555,28  0,00          8030711468222         00000000000000                              0                      
0130/04/2018000100000109            35675,647672141       6191,6416/05/2018000       3095,82  0,00          8030715808699         00000000000000                              0                      
0129/04/2018000100000107            32016,607672141       5556,6016/05/2018000       2778,30  0,00          8030715808699         00000000000000                              0                      
0126/04/2018000100000101            43908,487672141       7620,4816/05/2018000       3810,24  0,00          8030715808699         00000000000000                              0                      
0124/04/2018000100000095            43908,487672141       7620,4816/05/2018000       3810,24  0,00          8030715808699         00000000000000                              0                      
0123/04/2018000100000093            46246,207672141       8026,2016/05/2018000       4013,10  0,00          8030715808699         00000000000000                              0                      
0120/04/2018000100000090            34025,207672141       5905,2016/05/2018000       2952,60  0,00          8030715808699         00000000000000                              0                      
0119/04/2018000100000087            31339,007672141       5439,0016/05/2018000       2719,50  0,00          8030715808699         00000000000000                              0                      
0115/04/2018000100000083            27007,207672141       4687,2016/05/2018000       2343,60  0,00          8030715808699         00000000000000                              0                      
0112/04/2018000100000081            22022,007672141       3822,0016/05/2018000       3822,00  0,00          8030715808699         00000000000000                              0                      
0109/04/2018000100000079            27951,007672141       4851,0016/05/2018000       2425,50  0,00          8030715808699         00000000000000                              0                      
0106/04/2018000100000077            37461,607672141       6501,6016/05/2018000       3250,80  0,00          8030715808699         00000000000000                              0                      
0104/04/2018000100000073            41817,607672141       7257,6016/05/2018000       3628,80  0,00          8030715808699         00000000000000                              0                      
0103/04/2018000100000069            37162,137672141       6449,6316/05/2018000       3224,81  0,00          8030715808699         00000000000000                              0                      
0127/04/2018000300001850             5629,227672141        976,9716/05/2018000        976,97  0,00          8030710107242         00000000000000                              0                      
0126/04/2018000300001849             8897,137672141       1544,1316/05/2018000       1544,13  0,00          8030710107242         00000000000000                              0                      
0123/04/2018000300001847             4556,267672141        790,7616/05/2018000        790,76  0,00          8030710107242         00000000000000                              0                      
0121/04/2018000300001841             4755,307672141        825,3016/05/2018000        825,30  0,00          8030710107242         00000000000000                              0                      
0120/04/2018000300001840             6543,687672141       1135,6816/05/2018000       1135,68  0,00          8030710107242         00000000000000                              0                      
0119/04/2018000300001839             4020,227672141        697,7216/05/2018000        697,72  0,00          8030710107242         00000000000000                              0                      
0117/04/2018000300001833             4423,467672141        767,7116/05/2018000        767,71  0,00          8030710107242         00000000000000                              0                      
0117/04/2018000300001828             5741,457672141        996,4516/05/2018000        996,45  0,00          8030710107242         00000000000000                              0                      
0114/04/2018000300001819             2725,837672141        473,0816/05/2018000        473,08  0,00          8030710107242         00000000000000                              0                      
0113/04/2018000300001818             6679,207672141       1159,2016/05/2018000       1159,20  0,00          8030710107242         00000000000000                              0                      
0111/04/2018000300001813             4157,277672141        721,5216/05/2018000        721,52  0,00          8030710107242         00000000000000                              0                      
0109/04/2018000300001805             5403,257672141        937,7516/05/2018000        937,75  0,00          8030710107242         00000000000000                              0                      
0107/04/2018000300001802             2406,697672141        417,6916/05/2018000        417,69  0,00          8030710107242         00000000000000                              0                      
0106/04/2018000300001801             3063,727672141        531,7216/05/2018000        531,72  0,00          8030710107242         00000000000000                              0                      
0104/04/2018000300001796            10910,577672141       1893,5716/05/2018000       1893,57  0,00          8030710107242         00000000000000                              0                      
0103/04/2018000300001788             2386,727672141        414,2216/05/2018000        414,22  0,00          8030710107242         00000000000000                              0                      
0130/04/2018002100013852             9801,007672141       1701,0016/05/2018000       1701,00  0,00          8030712224157         00000000000000                              0                      
0130/04/2018002100013843             2541,007672141        441,0016/05/2018000        441,00  0,00          8030712224157         00000000000000                              0                      
0124/04/2018002100013773             6534,007672141       1134,0016/05/2018000       1134,00  0,00          8030712224157         00000000000000                              0                      
0113/04/2018002100013658            20400,607672141       3540,6016/05/2018000       3540,60  0,00          8030712224157         00000000000000                              0                      
0104/04/2018002100013573             6534,007672141       1134,0016/05/2018000       1134,00  0,00          8030712224157         00000000000000                              0                      
0123/03/2018002100013390             6534,007672141       1134,0016/05/2018000       1134,00  0,00          8030712224157         00000000000000                              0                      
0119/04/2018000300002938            13361,127672141       2318,8716/05/2018000       2318,87  0,00          8030710315406         00000000000000                              0                      
0118/04/2018000300002931            27714,017672141       4809,8716/05/2018000       2404,93  0,00          8030710315406         00000000000000                              0                      
0127/03/2018000300002858            10449,567672141       1813,5616/05/2018000       1813,56  0,00          8030710315406         00000000000000                              0                      
0120/03/2018000300002817            15982,287672141       2773,7816/05/2018000       2773,79  0,00          8030710315406         00000000000000                              0                      
0124/04/2018000100000084            25264,807672141       4384,8016/05/2018000       2192,40  0,00          8030715405705         00000000000000                              0                      
0120/04/2018000100000083            47577,207672141       8257,2016/05/2018000       4128,60  0,00          8030715405705         00000000000000                              0                      
0116/04/2018000100000082            54624,247672141       9480,2416/05/2018000       4740,12  0,00          8030715405705         00000000000000                              0                      
0111/04/2018000100000081            40094,567672141       6958,5616/05/2018000       3479,28  0,00          8030715405705         00000000000000                              0                      
0128/03/2018000100000080            36209,257672141       6284,2516/05/2018000       3142,13  0,00          8030715405705         00000000000000                              0                      
0127/03/2018000100000079            19311,607672141       3351,6016/05/2018000       3351,60  0,00          8030715405705         00000000000000                              0                      
0114/04/2018000300002768            10864,597672141       1885,5916/05/2018000       1885,59  0,00          8030709461334         00000000000000                              0                      
0117/04/2018000900004026             4395,947672141        762,9316/05/2018000        762,93  0,00          8030710973942         00000000000000                              0                      
0114/04/2018000200000665            13043,807672141       2263,8016/05/2018000       2263,80  0,00          8030656846476         00000000000000                              0                      
0116/04/2018000300000071            14591,757672141       2532,4516/05/2018000       2532,45  0,00          8030707892796         00000000000000                              0                      
0104/04/2018000300000069             8754,597672141       1519,3916/05/2018000       1519,39  0,00          8030707892796         00000000000000                              0                      
0104/04/2018000300000068            13488,467672141       2340,9716/05/2018000       2340,97  0,00          8030707892796         00000000000000                              0                      
0110/04/2018000200000913             8385,307672141       1455,3016/05/2018000       1455,30  0,00          8033657988699         00000000000000                              0                      
0120/04/2018000200000169            29010,967672141       5034,9616/05/2018000       2517,48  0,00          8030685580973         00000000000000                              0                      
0116/04/2018000200000167             9016,927672141       1564,9216/05/2018000       1564,92  0,00          8030685580973         00000000000000                              0                      
0104/04/2018000200000165            41449,767672141       7193,7616/05/2018000       3596,88  0,00          8030685580973         00000000000000                              0                      
0112/04/2018000300000548             7024,057672141       1219,0516/05/2018000       1219,05  0,00          8030707756191         00000000000000                              0                      
0112/04/2018000300000547           401139,207672141      69619,2016/05/2018000      34809,60  0,00          8030707756191         00000000000000                              0                      
0103/04/2018000200000779             2722,507672141        472,5016/05/2018000        472,50  0,00          8030692607577         00000000000000                              0                      
0103/04/2018000300000807             2896,747672141        502,7416/05/2018000        502,74  0,00          8030708583878         00000000000000                              0                      
0116/05/2018000700007108             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007107             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007106             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007105             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007104             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007103             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0116/05/2018000700007102             3103,657672141        538,6516/05/2018000        538,65  0,00          8030683069171         00000000000000                              0                      
0115/05/2018000500307538            15407,837672141       2674,0915/05/2018000       2674,09  0,00          8030678196165         00000000000000                              0                      
0115/05/2018000500307536            15407,837672141       2674,0915/05/2018000       2674,09  0,00          8030678196165         00000000000000                              0                      
0117/04/2018000200000128            56098,887672141       9736,1715/05/2018000       7788,94  0,00          8030712264949         00000000000000                              0                      
0103/04/2018000200000127           156297,087672141      27125,9415/05/2018000      21700,75  0,00          8030712264949         00000000000000                              0                      
0117/04/2018000200000141          1355799,227672141     235304,0015/05/2018000     235304,00  0,00          8030714632740         00000000000000                              0                      
0103/04/2018000200000140          1499691,057672141     260276,9615/05/2018000     260276,96  0,00          8030714632740         00000000000000                              0                      
0117/04/2018000200000139           482287,087672141      83702,7215/05/2018000      83702,72  0,00          8030714632716         00000000000000                              0                      
0103/04/2018000200000138           740548,897672141     128525,0115/05/2018000     128525,01  0,00          8030714632716         00000000000000                              0                      
0117/04/2018000200000082          2322422,427672141     403065,0515/05/2018000     403065,05  0,00          8033709604479         00000000000000                              0                      
0103/04/2018000200000081          2540058,457672141     440836,5915/05/2018000     440836,59  0,00          8033709604479         00000000000000                              0                      
0115/05/2018000500307296            16632,357672141       2886,6115/05/2018000       2886,61  0,00          8030678196165         00000000000000                              0                      
0115/05/2018000500307295            16632,357672141       2886,6115/05/2018000       2886,61  0,00          8030678196165         00000000000000                              0                      
0127/04/2018000100764601             3578,917672141        760,8711/05/2018000        760,87  0,00          8030545694057         00000000000000                              0                      
0127/04/2018000100764600             3578,917672141        760,8711/05/2018000        760,87  0,00          8030545694057         00000000000000                              0                      
0130/04/2018000400000753           600311,257672141     104186,2511/05/2018000      52093,13  0,00          8033655428319         00000000000000                              0                      
0123/04/2018000400000747           529480,887672141      91893,3811/05/2018000      45946,69  0,00          8033655428319         00000000000000                              0                      
0121/04/2018000400000738           615938,407672141     106898,4011/05/2018000      53449,20  0,00          8033655428319         00000000000000                              0                      
0112/04/2018000400000736           213444,007672141      37044,0011/05/2018000      18522,00  0,00          8033655428319         00000000000000                              0                      
0109/04/2018000400000732           640923,097672141     111234,5911/05/2018000      55617,29  0,00          8033655428319         00000000000000                              0                      
0109/04/2018000400000726           556631,467672141      96605,4611/05/2018000      48302,73  0,00          8033655428319         00000000000000                              0                      
0103/04/2018000400000718           234514,947672141      40700,9411/05/2018000      20350,47  0,00          8033655428319         00000000000000                              0                      
0124/04/2018000400001761           389535,307672141      67605,3011/05/2018000      33802,65  0,00          8030707991417         00000000000000                              0                      
0113/04/2018000400001754           403828,437672141      70085,9311/05/2018000      35042,96  0,00          8030707991417         00000000000000                              0                      
0118/04/2018000400001753           455032,607672141      78972,6011/05/2018000      39486,30  0,00          8030648269257         00000000000000                              0                      
0125/04/2018000300000513          1255266,107672141     217856,1011/05/2018000     108928,05  0,00          8033715582339         00000000000000                              0                      
0124/04/2018000300000491           376866,607672141      65406,6011/05/2018000      32703,30  0,00          8033715582339         00000000000000                              0                      
0117/04/2018000300000487            15016,107672141       2606,1011/05/2018000       2606,10  0,00          8033715582339         00000000000000                              0                      
0105/04/2018000300000456           240088,207672141      41668,2011/05/2018000      20834,10  0,00          8033715582339         00000000000000                              0                      
0111/05/2018000700006878             2741,567672141        475,8111/05/2018000        475,81  0,00          8030683069171         00000000000000                              0                      
0111/05/2018000700006876             2741,567672141        475,8111/05/2018000        475,81  0,00          8030683069171         00000000000000                              0                      
0111/05/2018000700006877             2741,567672141        475,8111/05/2018000        475,81  0,00          8030683069171         00000000000000                              0                      
0105/05/2018000300000465           520493,607672141      90333,6010/05/2018000      45166,80  0,00          8030711527504         00000000000000                              0                      
0131/03/2018001600001774            28494,907672141       4945,4010/05/2018000       3956,32  0,00          8030621212687         00000000000000                              0                      
0131/03/2018001600001773            23304,007672141       4044,5010/05/2018000       4044,50  0,00          8030621212687         00000000000000                              0                      
0131/03/2018001600001772            59805,467672141      10379,4610/05/2018000       8303,57  0,00          8030621212687         00000000000000                              0                      
0119/03/2018001600001748            10507,647672141       1823,6410/05/2018000       1823,64  0,00          8030621212687         00000000000000                              0                      
0119/03/2018001600001747            31035,297672141       5386,2910/05/2018000       4309,03  0,00          8030621212687         00000000000000                              0                      
0119/03/2018001600001746            49006,827672141       8505,3210/05/2018000       6804,26  0,00          8030621212687         00000000000000                              0                      
0109/05/2018000500306117            12781,807672141       2218,3310/05/2018000       2218,33  0,00          8030678196165         00000000000000                              0                      
0109/05/2018000500306115            12781,807672141       2218,3310/05/2018000       2218,33  0,00          8030678196165         00000000000000                              0                      
0110/04/2018000200000595            30719,007672141       2919,0010/05/2018000       1459,50  0,00          8030602776979         00000000000000                              0                      
0106/04/2018000300029869             2758,227672141        478,7010/05/2018000        478,70  0,00          8030609339663         00000000000000                              0                      
0104/04/2018000300029792             3646,377672141        632,8410/05/2018000        632,84  0,00          8030609339663         00000000000000                              0                      
0125/04/2018000200004218             3915,007672141        679,4610/05/2018000        679,46  0,00          8030709512494         00000000000000                              0                      
0125/04/2018000300002319            22646,007672141       3930,3010/05/2018000       3930,30  0,00          8020215067948         00000000000000                              0                      
0130/04/2018000300000219            27163,297672141       4714,2910/05/2018000       2357,15  0,00          8020225315168         00000000000000                              0                      
0102/05/2018000400000598           433204,207672141      75184,2009/05/2018000      37592,10  0,00          8033710023099         00000000000000                              0                      
0103/05/2018000500003468            71162,527672141      12350,5209/05/2018000       6175,26  0,00          8030593389509         00000000000000                              0                      
0130/04/2018000500003446            72420,927672141      12568,9209/05/2018000       6284,46  0,00          8030593389509         00000000000000                              0                      
0115/04/2018000300002289            42266,017672141       7335,4209/05/2018000       5868,34  0,00          8030710870515         00000000000000                              0                      
0131/03/2018000300002235            17960,467672141       3117,1009/05/2018000       3117,10  0,00          8030710870515         00000000000000                              0                      
0119/03/2018000300002178            30437,957672141       5282,6209/05/2018000       4226,10  0,00          8030710870515         00000000000000                              0                      
0124/04/2018000300006660             2904,007672141        504,0008/05/2018000        504,00  0,00          8020078356317         00000000000000                              0                      
0110/04/2018000300006571            53724,007672141       9324,0008/05/2018000       4662,00  0,00          8020078356317         00000000000000                              0                      
0110/04/2018000900007081             2523,217672141        437,9108/05/2018000        437,91  0,00          8030708541687         00000000000000                              0                      
0109/04/2018000200000192             8783,397672141       1524,3908/05/2018000       1524,39  0,00          8033638923349         00000000000000                              0                      
0108/05/2018000500305729            13580,817672141       2357,0008/05/2018000       2357,00  0,00          8030678196165         00000000000000                              0                      
0108/05/2018000500305721            13580,817672141       2357,0008/05/2018000       2357,00  0,00          8030678196165         00000000000000                              0                      
0124/04/2018000200002635             2904,007672141        504,0008/05/2018000        504,00  0,00          8030709736163         00000000000000                              0                      
0116/04/2018000200002612             4815,807672141        835,8008/05/2018000        835,80  0,00          8030709736163         00000000000000                              0                      
0116/04/2018000600005133            14388,457672141       2497,1708/05/2018000       2497,17  0,00          8030707008209         00000000000000                              0                      
0112/04/2018000200000874            56386,007672141       9786,0008/05/2018000       4893,00  0,00          8030632412424         00000000000000                              0                      
0126/04/2018000200000052             5808,007672141       1008,0008/05/2018000       1008,00  0,00          8020177970523         00000000000000                              0                      
0116/04/2018000200000051             3388,007672141        588,0008/05/2018000        588,00  0,00          8020177970523         00000000000000                              0                      
0126/04/2018000200000227             9801,007672141       1701,0008/05/2018000       1701,00  0,00          8020054626720         00000000000000                              0                      
0112/04/2018000200000226            19602,007672141       3402,0008/05/2018000       3402,00  0,00          8020054626720         00000000000000                              0                      
0104/04/2018000200002662            26188,507672141       2488,5008/05/2018000       1244,25  0,00          8020056192078         00000000000000                              0                      
0112/04/2018000500001632             8050,007672141       1397,1108/05/2018000       1397,11  0,00          8030708882883         00000000000000                              0                      
0113/04/2018000200000033            11091,477672141       1924,9708/05/2018000       1924,97  0,00          8027204635558         00000000000000                              0                      
0105/04/2018000200000023            11091,477672141       1924,9708/05/2018000       1924,97  0,00          8027204635558         00000000000000                              0                      
0124/04/2018000300002207             3999,977672141        694,2108/05/2018000        694,21  0,00          8020287299282         00000000000000                              0                      
0120/04/2018005700004241            26515,597672141       4601,8808/05/2018000       2300,94  0,00          8030529438490         00000000000000                              0                      
0119/04/2018001200006712             9225,007672141       1601,0308/05/2018000       1601,03  0,00          8030591087793         00000000000000                              0                      
0111/04/2018001200006484             5979,477672141       1037,7608/05/2018000       1037,76  0,00          8030591087793         00000000000000                              0                      
0108/05/2018000700006664             2597,877672141        450,8708/05/2018000        450,87  0,00          8030683069171         00000000000000                              0                      
0103/05/2018000200000392            32670,007672141       5670,0008/05/2018000       4536,00  0,00          8027209857001         00000000000000                              0                      
0113/04/2018000200001103             9244,407672141       1604,4008/05/2018000       1604,40  0,00          8020085680499         00000000000000                              0                      
0119/04/2018000400000322            22764,947672141       3950,9408/05/2018000       3950,94  0,00          8030632443400         00000000000000                              0                      
0108/05/2018000400000714             4110,987672141        713,4808/05/2018000        713,48  0,00          8030709370266         00000000000000                              0                      
0108/05/2018000400000713             5234,657672141        908,5008/05/2018000        908,50  0,00          8030709370266         00000000000000                              0                      
0103/05/2018000300004101             2485,007672141        431,2808/05/2018000        431,28  0,00          8030636552360         00000000000000                              0                      
0104/05/2018000300001130            16940,007672141       2940,0008/05/2018000       2940,00  0,00          8020132324221         00000000000000                              0                      
0107/05/2018000300003530            10962,127672141       1902,5208/05/2018000       1902,52  0,00          8030708997575         00000000000000                              0                      
0102/05/2018100000003513             2569,627672141        445,9708/05/2018000        445,97  0,00          8030523439088         00000000000000                              0                      
0102/05/2018001000009763             4909,217672141        852,0108/05/2018000        852,01  0,00          8030681484635         00000000000000                              0                      
0102/05/2018000400004623            18190,667672141       3157,0608/05/2018000       3157,06  0,00          8020125330984         00000000000000                              0                      
0111/04/2018000400004582            17772,487672141       3084,4808/05/2018000       3084,48  0,00          8020125330984         00000000000000                              0                      
0106/04/2018000400004576            17859,607672141       3099,6008/05/2018000       3099,60  0,00          8020125330984         00000000000000                              0                      
0107/05/2018002500071600            13382,647672141       2322,6008/05/2018000       2322,60  0,00          8030678167238         00000000000000                              0                      
0125/04/2018000500003423            13968,247672141       2424,2407/05/2018000       2424,24  0,00          8030593389509         00000000000000                              0                      
0123/04/2018000500003410            64178,407672141      11138,4007/05/2018000       5569,20  0,00          8030593389509         00000000000000                              0                      
0112/04/2018000400020977            13198,687672141       2290,6807/05/2018000       2290,68  0,00          8030585827785         00000000000000                              0                      
0110/04/2018000400020942            13231,357672141       2296,3507/05/2018000       2296,35  0,00          8030585827785         00000000000000                              0                      
0103/04/2018000300005271           497885,967672141      86409,9607/05/2018000      43204,98  0,00          8030709614149         00000000000000                              0                      
0130/03/2018000100050936             2800,007672141        485,9507/05/2018000        485,95  0,00          8033709816409         00000000000000                              0                      
0104/05/2018002500071587            17879,987672141       3103,1207/05/2018000       3103,12  0,00          8030678167238         00000000000000                              0                      
0128/02/2018000100050503             2800,007672141        485,9507/05/2018000        485,95  0,00          8033709816409         00000000000000                              0                      
0105/05/2018000500305308            11370,957672141       1973,4707/05/2018000       1973,47  0,00          8030678196165         00000000000000                              0                      
0105/05/2018000500305307            11370,957672141       1973,4707/05/2018000       1973,47  0,00          8030678196165         00000000000000                              0                      
0105/05/2018000500305306            11370,957672141       1973,4707/05/2018000       1973,47  0,00          8030678196165         00000000000000                              0                      
0105/05/2018000500305305            11370,957672141       1973,4707/05/2018000       1973,47  0,00          8030678196165         00000000000000                              0                      
0105/05/2018000500305304            11370,957672141       1973,4707/05/2018000       1973,47  0,00          8030678196165         00000000000000                              0                      
0105/05/2018000500305303             8169,007672141       1417,7607/05/2018000       1417,76  0,00          8030678196165         00000000000000                              0                      
0116/04/2018000300003969             5331,007672141        925,2104/05/2018000        925,21  0,00          8030636552360         00000000000000                              0                      
0126/04/2018000300000456           635613,007672141     110313,0004/05/2018000      55156,50  0,00          8030711527504         00000000000000                              0                      
0127/04/2018000300000484           676450,987672141     117400,5804/05/2018000      58700,29  0,00          8033710023099         00000000000000                              0                      
0103/05/2018000400000761             2662,007672141        462,0004/05/2018000        462,00  0,00          8020269330695         00000000000000                              0                      
0103/05/2018000500304886            13815,847672141       2397,7904/05/2018000       2397,79  0,00          8030678196165         00000000000000                              0                      
0103/05/2018000700006410             2509,367672141        435,5103/05/2018000        526,97  0,00          8030683069171         00000000000000                              0                      
0103/05/2018000700006409             2509,367672141        435,5103/05/2018000        526,97  0,00          8030683069171         00000000000000                              0                      
0126/04/2018000300000216            53066,977672141       9209,9703/05/2018000       4604,98  0,00          8020225315168         00000000000000                              0                      
0127/04/2018002600052166            15208,547672141       2639,5103/05/2018000       2639,51  0,00          8030678167238         00000000000000                              0                      
0102/05/2018000500305935             3328,897672141        577,7402/05/2018000        577,74  0,00          8030693184947         00000000000000                              0                      
0102/05/2018000500305931             3328,897672141        577,7402/05/2018000        577,74  0,00          8030693184947         00000000000000                              0                      
0102/05/2018000500305939             3328,897672141        577,7402/05/2018000        577,74  0,00          8030693184947         00000000000000                              0                      
0129/06/2018001700000605           148225,002170781     122500,0029/06/2018010      15817,49  0,00          8030504715392         00000000000000                              0                      
0128/06/2018000300001904           128763,052170781     106415,7528/06/2018010       5945,13  0,00          8030711520488         00000000000000                              0                      
0127/06/2018000300000640           651747,752170781     538634,5027/06/2018010      27598,88  0,00          8033715582339         00000000000000                              0                      
0127/06/2018000400001838           602443,882170781     497887,5027/06/2018010      15583,04  0,00          8030648269257         00000000000000                              0                      
0127/06/2018000400000648           543411,002170781     449100,0027/06/2018010      29675,05  0,00          8033710023099         00000000000000                              0                      
0122/06/2018000300000506           499763,882170781     413028,0022/06/2018010      18412,95  0,00          8030711527504         00000000000000                              0                      
0122/06/2018000400000867           745753,252170781     616325,0022/06/2018010      36172,24  0,00          8033655428319         00000000000000                              0                      
0119/06/2018001900002307           212485,682170781     175608,0019/06/2018010      13848,72  0,00          8030563078347         00000000000000                              0                      
0119/06/2018001700000595           134696,602170781     111319,5019/06/2018010      13367,49  0,00          8030504715392         00000000000000                              0                      
0119/06/2018000400000637           905799,352170781     748594,5019/06/2018010      20693,05  0,00          8033710023099         00000000000000                              0                      
0119/06/2018000400000854           334540,802170781     276480,0019/06/2018010      23845,74  0,00          8033655428319         00000000000000                              0                      
0119/06/2018000400001802           612119,642170781     505884,0019/06/2018010       8117,68  0,00          8030707991417         00000000000000                              0                      
0119/06/2018000300000637           390083,432170781     322383,0019/06/2018010      16826,19  0,00          8033715582339         00000000000000                              0                      
0118/06/2018000300063990            81930,482170781      64512,1918/06/2018010        690,24  0,00          8030707905839         00000000000000                              0                      
0118/06/2018000300000661           498980,042170781     412380,2018/06/2018010       7647,60  0,00          8030506821173         00000000000000                              0                      
0118/06/2018000100000161           163350,002170781     135000,0018/06/2018010       2100,00  0,00          8030711696403         00000000000000                              0                      
0118/06/2018000300000061            72644,002170991      57200,0018/06/2018010        544,00  0,00          8020105918306         00000000000000                              0                      
0118/06/2018000300001872           351917,042170781     290840,5418/06/2018010       3816,81  0,00          8030711520488         00000000000000                              0                      
0118/06/2018000300000643          2887868,532170781    2386668,2118/06/2018010      45733,36  0,00          8030685615300         00000000000000                              0                      
0118/06/2018000200000738          4078032,952170781    3370275,1618/06/2018010      65405,50  0,00          8030692619893         00000000000000                              0                      
0118/06/2018000200000240           670504,562170781     554136,0018/06/2018010       9082,72  0,00          8030655190208         00000000000000                              0                      
0118/06/2018000100000134           357031,802170781     295067,6018/06/2018010       3901,35  0,00          8030715808699         00000000000000                              0                      
